USA;Nebraska;Omaha;University of Nebraska Omaha;;
USA;Nebraska;Wayne;;Wayne State College;
USA;Nebraska;York;;York College;
USA;North Carolina;Boone;Appalachian State University ;;
USA;North Carolina;Wilson;;Barton College;
USA;North Carolina;;;Belmont Abbey College;
USA;North Carolina;Greensboro;;Bennett College;
USA;North Carolina;Brevard;;Brevard College;
USA;North Carolina;Concord;;Cabarrus College of Health Sciences;
USA;North Carolina;Buies Creek;Campbell University ;;
USA;North Carolina;Salisbury;;Catawba College;
USA;North Carolina;Murfreesboro;;Chowan College ;
USA;North Carolina;Davidson;;Davidson  College ;
USA;North Carolina;Durham;Duke University ;;
USA;North Carolina;Greenville;East Carolina University ;;
USA;North Carolina;Elizabeth ;Elizabeth City State University ;;
USA;North Carolina;;Elon University;;
USA;North Carolina;Fayetteville;Fayetteville State University ;;
USA;North Carolina;Boiling Springs;Gardner-Webb University ;;
USA;North Carolina;Greensboro;;Greensboro College;
USA;North Carolina;;;Guilford College;
USA;North Carolina;High Point;High Point University;;
USA;North Carolina;Charlotte;Johnson C. Smith University ;;
USA;North Carolina;Dobson;;Lees-McRae College;
USA;North Carolina;Hickory;;Lenoir-Rhyne College;
