Country;State/Province;City;University;College;Web Site;;
USA;Texas;;Midwestern State University ;;;;Midwestern State University
USA;Texas;;Northwood University ;;;;Northwood University
USA;Texas;;;Oblate School of Theology ;;;Oblate School of Theology
USA;Texas;;Our Lady of the Lake University ;;;;Our Lady of the Lake University
USA;Texas;;;Parker College of Chiropractic;;;Parker College of Chiropractic
USA;Texas;;;Paul Quinn College;;;Paul Quinn College
USA;Texas;;Rice University ;;;;Rice University
USA;Texas;;Saint Edward's University;;;;Saint Edward's University
USA;Texas;;Saint mary's University of San Antonio;;;;Saint Mary's University of San Antonio
USA;Texas;;Schreiner University ;;;;Schreiner University
USA;Texas;;Southern Methodist University ;;;;Southern Methodist University
USA;Texas;;;South Texas College of Law;;;South Texas College of Law
USA;Texas;;Southwestern Adventist University ;;;;Southwestern Adventist University
USA;Texas;;Southwestern Assemblies of God University ;;;;Southwestern Assemblies of God University
USA;Texas;;;Southwestern Baptist Theological Seminary ;;;Southwestern Baptist Theological Seminary
USA;Texas;;;Southwestern Christian College;;;Southwestern Christian College
USA;Texas;;Southwestern University  ;;;;Southwestern University
USA;Texas;;Stephen F. Austin State University ;;;;Stephen F. Austin State University
USA;Texas;;Texas A&M University System;;;;Texas A&M University System
USA;Texas;;;Texas A&M University Baylor College of Dentistry ;;;Baylor College of Dentistry
USA;Texas;;;Texas A&M University College Station ;;;College Station
USA;Texas;;Texas A&M University Commerce;;;;Commerce
USA;Texas;;Texas A&M University Corpus Christi;;;;Corpus Christi
USA;Texas;;Texas A&M University Galveston ;;;;Galveston
USA;Texas;;Texas A&M University Health Science Center;;;;Health Science Center
USA;Texas;;Texas A&M University Kingsville;;;;Kingsville
USA;Texas;;Prairie View A&M University;;;;Prairie View A&M University
USA;Texas;;Tarleton State University ;;;;Tarleton State University
USA;Texas;;Texas A&M University Texarkana;;;;Texarkana
USA;Texas;;Texas A&M International University;;;;Texas A&M International University
USA;Texas;;West Texas A&M University ;;;;West Texas A&M University
USA;Texas;;;Texas Chiropractic College;;;Texas Chiropractic College
USA;Texas;;Texas Christian University ;;;;Texas Christian University
USA;Texas;;;Texas College;;;Texas College
USA;Texas;;Texas Lutheran University ;;;;Texas Lutheran University
USA;Texas;;Texas Southern University;;;;Texas Southern University
USA;Texas;;Texas State University System;;;;Texas State University System
USA;Texas;;Lamar University ;;;;Lamar University
USA;Texas;;Sam Houston State University ;;;;Sam Houston State University
USA;Texas;;Sul Ross State University ;;;;Sul Ross State University
USA;Texas;;Texas State University -San Marcos;;;;Texas State University-San Marcos
USA;Texas;;Texas Tech Unversity System;;;;Texas Tech University System
USA;Texas;;Angelo State University ;;;;Angelo State University
USA;Texas;;Texas Tech Unversity Health Sciences Center;;;;Health Sciences Center
USA;Texas;;Texas Tech University ;;;;Texas Tech University
USA;Texas;;Texas Wesleyan University ;;;;Texas Wesleyan University
USA;Texas;;Texas Woman's University ;;;;Texas Woman's University
USA;Texas;;Trinity University ;;;;Trinity University
USA;Texas;;University of Dallas ;;;;University of Dallas
USA;Texas;;University of Houston System ;;;;University of Houston System
USA;Texas;;University of Houston Main Campus ;;;;main campus
USA;Texas;;University of Houston Clear Lake ;;;;Clear Lake
USA;Texas;;University of Houston Downtown;;;;Downtown
USA;Texas;;University of Houston Victoria;;;;Victoria
USA;Texas;;University of Mary Hardin-Baylor;;;;University of Mary Hardin-Baylor
USA;Texas;;University of North Texas;;;;University of North Texas
USA;Texas;;University of North Texas Health Science Center at Fort Worth ;;;;Health Science Center at Fort Worth
USA;Texas;;University of Saint Thomas;;;;University of Saint Thomas
USA;Texas;;University of Texas System;;;;University of Texas System
USA;Texas;;University of Texas Arlington ;;;;Arlington
USA;Texas;;University of Texas Austin ;;;;Austin
USA;Texas;;University of Texas Brownsville;;;;Brownsville
USA;Texas;;University of Texas Dallas;;;;Dallas
USA;Texas;;University of Texas El Paso;;;;El Paso
USA;Texas;;University of Texas Pan American;;;;Pan American
USA;Texas;;University of Texas Permian Basin;;;;Permian Basin
USA;Texas;;University of Texas San Antonio;;;;San Antonio
USA;Texas;;University of Texas Tyler;;;;Tyler
USA;Texas;;University of Texas Health Science Center at Houston ;;;;Health Science Center at Houston
USA;Texas;;University of Texas Health Science Center at San Antonio ;;;;Health Science Center at San Antonio
USA;Texas;;University of Texas Health Center at Tyler;;;;Health Center at Tyler
USA;Texas;;University of Texas M.D. Anderson Cancer Center;;;;M.D. Anderson Cancer Center
USA;Texas;;University of Texas Medical Branch at Galveston;;;;Medical Branch at Galveston
USA;Texas;;University of Texas Southwestern Medical Center at Dallas;;;;Southwestern Medical Center at Dallas
USA;Texas;;University of the Incarnate Word;;;;University of the Incarnate Word
USA;Texas;;Wayland Baptist University ;;;;Wayland Baptist University
USA;Texas;;;Wiley College;;;Wiley College
USA;Utah;;Brigham Young University ;;;;Brigham Young University
USA;Utah;;;Dixie State College;;;Dixie State College
USA;Utah;;Southern Utah University ;;;;Southern Utah University
USA;Utah;;University of Utah ;;;;University of Utah
USA;Utah;;Utah State University ;;;;Utah State University
USA;Utah;;Utah Valley University ;;;;Utah Valley University
USA;Utah;;Weber State University ;;;;Weber State University
USA;Utah;;Western Governors University ;;;;Western Governors University
USA;Utah;;;Westminster College;;;Westminster College
USA;Vermont;;;Bennington College;;;Bennington College
USA;Vermont;;;Burlington College;;;Burlington College
USA;Vermont;;Castleton State University ;;;;Castleton State University
USA;Vermont;;;Champlain College;;;Champlain College
USA;Vermont;;;College of Saint Joseph ;;;College of Saint Joseph
USA;Vermont;;;Goddard College;;;Goddard College
USA;Vermont;;;Green Mountain College;;;Green Mountain College
USA;Vermont;;;Johnson State College;;;Johnson State College
USA;Vermont;;;Lyndon State College;;;Lyndon State College
USA;Vermont;;;Marlboro College;;;Marlboro College
USA;Vermont;;;Middlebury College;;;Middlebury College
USA;Vermont;;Norwich University;;;;Norwich University
USA;Vermont;;;Saint Michael's College;;;Saint Michael's College
USA;Vermont;;;School for International Traning ;;;School for International Training
USA;Vermont;;;Southern Vermont College;;;Southern Vermont College
USA;Vermont;;;Sterling College;;;Sterling College
USA;Vermont;;University of Vermont ;;;;University of Vermont
USA;vermont;;;Vermont Law School;;;Vermont Law School
USA;Vermont;;;Vermont Technical College;;;Vermont Technical College
USA;Virgiana;;;Averett College;;;Averett College
USA;Virgiana;;;Bluefield College;;;Bluefield College
USA;Virgiana;;;Bridgewater College;;;Bridgewater College
USA;Virgiana;;;Christendom College;;;Christendom College
USA;Virgiana;;Christopher Newport University ;;;;Christopher Newport University
USA;Virgiana;;;College of William and Mary;;;College of William and Mary
USA;Virgiana;;DeVry University-Crystal City;;;;DeVry University-Crystal City
USA;Virgiana;;Eastern Mennonite University ;;;;Eastern Mennonite University
USA;Virgiana;;;Eastern Virginia Medical School ;;;Eastern Virginia Medical School
USA;Virgiana;;;ECPI College of Technology;;;ECPI College of Technology
USA;Virgiana;;;Emory & Henry College;;;Emory & Henry College
USA;Virgiana;;;Ferrum College;;;Ferrum College
USA;Virgiana;;George Mason University ;;;;George Mason University
USA;Virgiana;;George Washington University-Virginia Campus ;;;;George Washington University-Virginia Campus
USA;Virgiana;;;Hampden-Sydney College;;;Hampden-Sydney College
USA;Virgiana;;Hampton University ;;;;Hampton University
USA;Virgiana;;Hollins University ;;;;Hollins University
USA;Virgiana;;;Institute for the Psychological Sciences;;;Institute for the Psychological Sciences
USA;Virgiana;;;Institute of Textile Technology;;;Institute of Textile Technology
USA;Virgiana;;James madison University ;;;;James Madison University
USA;Virgiana;;;Jefferson College of Health Sciences;;;Jefferson College of Health Sciences
USA;Virgiana;;Liberty University ;;;;Liberty University
USA;Virgiana;;Longwood University ;;;;Longwood University
USA;Virgiana;;;Lynchburg College;;;Lynchburg College
USA;Virgiana;;Marine Corps University ;;;;Marine Corps University
USA;Virgiana;;;Mary Baldwin College;;;Mary Baldwin College
USA;Virgiana;;Marymount University;;;;Marymount University
USA;Virgiana;;Norfolk State University ;;;;Norfolk State University
USA;Virgiana;;Old Dominion University ;;;;Old Dominion University
USA;Virgiana;;Radford University ;;;;Radford University
USA;Virgiana;;;Randolph-Macon College;;;Randolph-Macon College
USA;Virgiana;;;Randolph College;;;Randolph College
USA;Virgiana;;Regent University ;;;;Regent University
USA;Virgiana;;;Roanoke College;;;Roanoke College
USA;Virgiana;;;Sain Paul's College;;;Saint Paul's College
USA;Virgiana;;Shenandoah University ;;;;Shenandoah University
USA;Virgiana;;;Sweet Briar College;;;Sweet Briar College
USA;Virgiana;;United State Marine Corps University ;;;;United States Marine Corps University
USA;Virgiana;;University of Mary Washington ;;;;University of Mary Washington
USA;Virgiana;;University of Richmond  ;;;;University of Richmond
USA;Virgiana;;University of Virginia ;;;;University of Virginia
USA;Virgiana;;;University of Virginia's College at Wise ;;;University of Virginia's College at Wise
USA;Virgiana;;Virginia Commonwealth University ;;;;Virginia Commonwealth University
USA;Virgiana;;;Virginia Intermont College;;;Virginia Intermont College
USA;Virgiana;;;Virginia Military Institute ;;;Virginia Military Institute
USA;Virgiana;;Virginia Polytechnic Institute and State University ;;;;Virginia Polytechnic Institute and State University
USA;Virgiana;;Virginia State University ;;;;Virginia State University
USA;Virgiana;;Virginia Union University ;;;;Virginia Union University
USA;Virgiana;;;Virginia Wesleyan College;;;Virginia Wesleyan College
USA;Virgiana;;;Washington Bible College/Capital Bible Seminary ;;;Washington Bible College/Capital Bible Seminary
USA;Virgiana;;Washington & Lee University ;;;;Washington & Lee University
USA;West Virgiana;;;Alderson-Broaddus College;;;Alderson-Broaddus College
USA;West Virgiana;;;Appalachian Bible College;;;Appalachian Bible College
USA;West Virgiana;;;Bethany College ;;;Bethany College
USA;West Virgiana;;;Bluefield State College;;;Bluefield State College
USA;West Virgiana;;Concord University;;;;Concord University
USA;West Virgiana;;;Davis & Elkins College;;;Davis & Elkins College
USA;West Virgiana;;Fairmont State University ;;;;Fairmont State University
USA;West Virgiana;;;Glenvillle State College;;;Glenville State College
USA;West Virgiana;;Marshall University ;;;;Marshall University
USA;West Virgiana;;Mountain State University ;;;;Mountain State University
USA;West Virgiana;;;Ohio Valley College;;;Ohio Valley College
USA;West Virgiana;;Salem invternational University ;;;;Salem International University
USA;West Virgiana;;Shepherd University ;;;;Shepherd University
USA;West Virgiana;;University of Charleston ;;;;University of Charleston
USA;West Virgiana;;;West Liberty State College;;;West Liberty State College
USA;West Virgiana;;West Virginia State University ;;;;West Virginia State University
USA;West Virgiana;;West Virginia University ;;;;West Virginia University
USA;West Virgiana;;West Virginia University Institute of Technology ;;;;West Virginia University Institute of Technology
USA;West Virgiana;;West Virginia University at Parkersburg;;;;West Virginia University at Parkersburg
USA;West Virgiana;;;West Virginia Wesleyan College;;;West Virginia Wesleyan College
USA;West Virgiana;;;Wheeling Jesuit University ;;;Wheeling Jesuit University
USA;Washington;;Antioch University-Seattle;;;;Antioch University-Seattle
USA;Washington;;;Art Institute of Seattle;;;Art Institute of Seattle
USA;Washington;;Bastyr University ;;;;Bastyr University
USA;Washington;;Central Washington University ;;;;Central Washington University
USA;Washington;;City University of Seattle;;;;City University of Seattle
USA;Washington;;;Cornish College of the Art ;;;Cornish College of the Arts
USA;Washington;;Eastern Washington University ;;;;Eastern Washington University
USA;Washington;;;Evergreen State College;;;Evergreen State College
USA;Washington;;Gonzaga University;;;;Gonzaga University
USA;Washington;;Heritage University ;;;;Heritage University
USA;Washington;;Northwest University;;;;Northwest University
USA;Washington;;Pacific Lutheran University;;;;Pacific Lutheran University
USA;Washington;;Saint Martin's University ;;;;Saint Martin's University
USA;Washington;;Seattle Pacific University ;;;;Seattle Pacific University
USA;Washington;;Seattle University ;;;;Seattle University
USA;Washington;;;Trinity Lutheran College;;;Trinity Lutheran College
USA;Washington;;University of Puget Sound ;;;;University of Puget Sound
USA;Washington;;University of Washington ;;;;University of Washington
USA;Washington;;University of Washington Bothell Campus ;;;;Bothell campus
USA;Washington;;University of Washington Tacoma Campus;;;;Tacoma campus
USA;Washington;;Walla Walla University ;;;;Walla Walla University
USA;Washington;;Washington State University;;;;Washington State University
USA;Washington;;Washington State University Spokane Campus;;;;Spokane campus
USA;Washington;;Washington State University Tri-Cities Campus ;;;;Tri-Cities campus
USA;Washington;;Washington State University Vancouver Campus ;;;;Vancouver campus
USA;Washington;;Western Washington University;;;;Western Washington University
USA;Washington;;;Whitman College;;;Whitman College
USA;Washington;;Whitworth University ;;;;Whitworth University
USA;Wisconsin;;;Alverno College;;;Alverno College
USA;Wisconsin;;;Beloit College;;;Beloit College
USA;Wisconsin;;Cardinal Stritch University ;;;;Cardinal Stritch University
USA;Wisconsin;;;Carroll College;;;Carroll College
USA;Wisconsin;;;Carthage College;;;Carthage College
USA;Wisconsin;;Concordia University-Wisconsin;;;;Concordia University-Wisconsin
USA;Wisconsin;;;Edgewood College;;;Edgewood College
USA;Wisconsin;;;Herzing College;;;Herzing College
USA;Wisconsin;;;Lakeland College;;;Lakeland College
USA;Wisconsin;;Lawrence University ;;;;Lawrence University
USA;Wisconsin;;;Maranatha Baptist Bible College;;;Maranatha Baptist Bible College
USA;Wisconsin;;Marian University ;;;;Marian University
USA;Wisconsin;;Marquette University ;;;;Marquette University
USA;Wisconsin;;;Medical College of Wisconsin;;;Medical College of Wisconsin
USA;Wisconsin;;;Milwaukee School of Engineering ;;;Milwaukee School of Engineering
USA;Wisconsin;;;Mount Mary College;;;Mount Mary College
USA;Wisconsin;;;Northland College;;;Northland College
USA;Wisconsin;;;Ripon College;;;Ripon College
USA;Wisconsin;;;Saint Norbert College;;;Saint Norbert College
USA;Wisconsin;;;Silver Lake College;;;Silver Lake College
USA;Wisconsin;;University of Wisconsin System ;;;;University of Wisconsin System
USA;Wisconsin;;University of Wisconsin Eau Claire;;;;Eau Claire
USA;Wisconsin;;University of Wisconsin Green Bay ;;;;Green Bay
USA;Wisconsin;;University of Wisconsin LaCrosse;;;;LaCrosse
USA;Wisconsin;;University of Wisconsin Madison;;;;Madison
USA;Wisconsin;;University of Wisconsin Milwaukee;;;;Milwaukee
USA;Wisconsin;;University of Wisconsin Oshkosh;;;;Oshkosh
USA;Wisconsin;;University of Wisconsin Parkside;;;;Parkside
USA;Wisconsin;;University of Wisconsin Platteville;;;;Platteville
USA;Wisconsin;;University of Wisconsin River Falls ;;;;River Falls
USA;Wisconsin;;University of Wisconsin Stevens Point ;;;;Stevens Point
USA;Wisconsin;;University of Wisconsin Stout ;;;;Stout
USA;Wisconsin;;University of Wisconsin Superior;;;;Superior
USA;Wisconsin;;gonzaga University;;;;Whitewater
USA;Wisconsin;;Viterbo University ;;;;Viterbo University
USA;Wisconsin;;;Wisconsin Letheran College;;;Wisconsin Lutheran College
USA;Wisconsin;;;Wisconsin School of Professional Psychology;;;Wisconsin School of Professional Psychology
USA;Wyomiong;;University of Wyoming ;;;;University of Wyoming
USA;Guam;;University of Guam ;;;;University of Guam
USA;Puerto Rico;;American University of Puerto Rico ;;;;American University of Puerto Rico
USA;Puerto Rico;;Antillean Asventist University;;;;Antillean Adventist University
USA;Puerto Rico;;Caribbean University ;;;;Caribbean University
USA;Puerto Rico;;Carlos Albizu University-San Juan ;;;;Carlos Albizu University-San Juan
USA;Puerto Rico;;;Centro de Esudios Avanzados de Puerto Rico el Caribe;;;Centro de Estudios Avanzados de Puerto Rico y el Caribe
USA;Puerto Rico;;;Conservatorio de Musica de Puerto Rico;;;Conservatorio de Música de Puerto Rico
USA;Puerto Rico;;;Escuela de Artes Plasticas de Puerto Rico;;;Escuela de Artes Plásticas de Puerto Rico
USA;Puerto Rico;;Polytechnic University of Puerto Rico ;;;;Polytechnic University of Puerto Rico
USA;Puerto Rico;;;Ponce School of Medicine ;;;Ponce School of Medicine
USA;Puerto Rico;;Pontificia Universidad Catolica de Puerto Rico ;;;;Pontificia Universidad Católica de Puerto Rico
USA;Puerto Rico;;;Seminario Evangelico de Puerto Rico ;;;Seminario Evangélico de Puerto Rico
USA;Puerto Rico;;Sistema Universitario Ana G. Mendez;;;;Sistema Universitario Ana G. Méndez
USA;Puerto Rico;;Universidad del Este;;;;Universidad del Este
USA;Puerto Rico;;Universidad Metropolitana;;;;Universidad Metropolitana
USA;Puerto Rico;;Universidad del Turabo ;;;;Universidad del Turabo
USA;Puerto Rico;;Universidad Central de Bayamon;;;;Universidad Central de Bayamón
USA;Puerto Rico;;Universidad Central del Caribe;;;;Universidad Central del Caribe
USA;Puerto Rico;;Universidad del Sagrado Corazon;;;;Universidad del Sagrado Corazón
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico ;;;;Universidad Interamericana de Puerto Rico
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico Aguadilla Campus ;;;;Aguadilla Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico Arecibo Campus ;;;;Arecibo Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico Barranquitas Campus ;;;;Barranquitas Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico Bayamon Campus ;;;;Bayamón Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico Fajardo Campus ;;;;Fajardo Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico Guayama Campus ;;;;Guayama Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico Metropolitan Campus ;;;;Metropolitan Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico Ponce Campus ;;;;Ponce Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico SanGerman Campus ;;;;San Germán Campus
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico School of Law Campus ;;;;School of Law
USA;Puerto Rico;;Universidad Interamericana de Puerto Rico School of Optometry Campus ;;;;School of Optometry
USA;Puerto Rico;;University of Puerto Rico System ;;;;University of Puerto Rico System
USA;Puerto Rico;;University of Puerto Rico Aguadilla;;;;Aguadilla
USA;Puerto Rico;;University of Puerto Rico Arecibo;;;;Arecibo
USA;Puerto Rico;;University of Puerto Rico Bayamon;;;;Bayamón
USA;Puerto Rico;;University of Puerto Rico Carolina;;;;Carolina
USA;Puerto Rico;;University of Puerto Rico Cayey;;;;Cayey
USA;Puerto Rico;;University of Puerto Rico Ciencias Medicas;;;;Ciencias Médicas
USA;Puerto Rico;;University of Puerto Rico Humacao;;;;Humacao
USA;Puerto Rico;;University of Puerto Rico Mayaguez;;;;Mayagüez
USA;Puerto Rico;;University of Puerto Rico Ponce;;;;Ponce
USA;Puerto Rico;;University of Puerto Rico Rio Piedras;;;;Río Piedras
USA;Puerto Rico;;University of Puerto Rico Utuado;;;;Utuado
USA;Virgin Islands;;University of the Virgin Islands;;;;University of the Virgin Islands
